PRODUCT_ID,BATCH_ID,EXPIRY_DATE,INVENTORY
179,2,10/08/2024,166
179,3,19/08/2024,137
179,4,22/08/2024,136
179,5,25/08/2024,145
180,1,02/08/2024,78
180,2,03/08/2024,92
180,3,10/08/2024,83
180,4,14/08/2024,75
180,5,15/08/2024,75
180,6,23/08/2024,71
180,7,29/08/2024,68
181,1,03/08/2024,107
181,2,11/08/2024,95
181,3,16/08/2024,78
181,4,18/08/2024,115
181,5,22/08/2024,85
181,6,24/08/2024,110
182,1,03/08/2024,121
182,2,08/08/2024,113
182,3,10/08/2024,131
182,4,11/08/2024,135
182,5,12/08/2024,93
182,6,15/08/2024,113
182,7,27/08/2024,122
183,1,09/08/2024,111
183,2,11/08/2024,132
183,3,17/08/2024,147
183,4,24/08/2024,129
183,5,25/08/2024,121
184,1,11/08/2024,74
184,2,12/08/2024,60
184,3,16/08/2024,56
184,4,18/08/2024,69
184,5,29/08/2024,59
185,1,02/08/2024,108
185,2,04/08/2024,106
185,3,05/08/2024,112
185,4,14/08/2024,99
185,5,17/08/2024,138
185,6,21/08/2024,126
185,7,22/08/2024,122
186,1,01/08/2024,92
186,2,07/08/2024,86
186,3,09/08/2024,77
186,4,10/08/2024,106
186,5,15/08/2024,78
186,6,19/08/2024,96
186,7,20/08/2024,92
187,1,04/08/2024,163
187,2,05/08/2024,132
187,3,14/08/2024,98
187,4,16/08/2024,125
187,5,22/08/2024,125
187,6,26/08/2024,123
187,7,29/08/2024,134
188,1,03/08/2024,68
188,2,08/08/2024,65
188,3,13/08/2024,62
188,4,21/08/2024,65
188,5,25/08/2024,69
188,6,26/08/2024,54
189,1,07/08/2024,60
189,2,21/08/2024,61
189,3,22/08/2024,68
189,4,24/08/2024,79
189,5,25/08/2024,69
189,6,28/08/2024,65
190,1,01/08/2024,68
190,2,04/08/2024,82
190,3,06/08/2024,57
190,4,14/08/2024,63
190,5,21/08/2024,54
190,6,26/08/2024,68
191,1,01/08/2024,98
191,2,05/08/2024,103
191,3,08/08/2024,98
191,4,12/08/2024,121
191,5,25/08/2024,132
192,1,03/08/2024,68
192,2,05/08/2024,57
192,3,15/08/2024,52
192,4,22/08/2024,56
192,5,29/08/2024,63
193,1,03/08/2024,164
193,2,10/08/2024,162
193,3,12/08/2024,150
193,4,18/08/2024,168
193,5,26/08/2024,129
193,6,27/08/2024,139
193,7,30/08/2024,130
194,1,06/08/2024,154
194,2,11/08/2024,152
194,3,15/08/2024,138
194,4,17/08/2024,182
194,5,18/08/2024,191
195,1,01/08/2024,149
195,2,14/08/2024,143
195,3,17/08/2024,171
195,4,22/08/2024,134
195,5,28/08/2024,120
196,1,06/08/2024,92
196,2,18/08/2024,137
196,3,22/08/2024,103
196,4,23/08/2024,104
196,5,30/08/2024,129
197,1,02/08/2024,80
197,2,08/08/2024,95
197,3,10/08/2024,117
197,4,11/08/2024,94
197,5,24/08/2024,102
198,1,01/08/2024,107
198,2,03/08/2024,118
198,3,10/08/2024,114
198,4,11/08/2024,109
198,5,30/08/2024,91
199,1,02/08/2024,67
199,2,10/08/2024,84
199,3,17/08/2024,76
199,4,18/08/2024,77
199,5,19/08/2024,65
199,6,30/08/2024,55
200,1,05/08/2024,57
200,2,10/08/2024,66
200,3,13/08/2024,40
200,4,14/08/2024,59
200,5,18/08/2024,63
200,6,23/08/2024,45
201,1,07/08/2024,116
201,2,09/08/2024,94
201,3,10/08/2024,155
201,4,19/08/2024,133
201,5,24/08/2024,150
202,1,02/08/2024,114
202,2,04/08/2024,140
202,3,05/08/2024,126
202,4,08/08/2024,101
202,5,09/08/2024,122
202,6,12/08/2024,111
202,7,21/08/2024,118
203,1,08/08/2024,109
203,2,09/08/2024,120
203,3,15/08/2024,93
203,4,23/08/2024,91
203,5,26/08/2024,82
203,6,29/08/2024,80
203,7,31/08/2024,121
204,1,04/08/2024,61
204,2,15/08/2024,49
204,3,20/08/2024,51
204,4,23/08/2024,56
204,5,26/08/2024,52
204,6,27/08/2024,57
204,7,31/08/2024,63
205,1,02/08/2024,87
205,2,07/08/2024,93
205,3,11/08/2024,108
205,4,14/08/2024,87
205,5,25/08/2024,119
206,1,08/08/2024,86
206,2,09/08/2024,100
206,3,13/08/2024,102
206,4,17/08/2024,101
206,5,31/08/2024,98
207,1,02/08/2024,53
207,2,06/08/2024,51
207,3,07/08/2024,58
207,4,09/08/2024,50
207,5,16/08/2024,66
207,6,21/08/2024,41
207,7,24/08/2024,54
208,1,01/08/2024,92
208,2,02/08/2024,87
208,3,03/08/2024,88
208,4,06/08/2024,89
208,5,07/08/2024,85
208,6,15/08/2024,67
208,7,18/08/2024,97
209,1,04/08/2024,161
209,2,09/08/2024,164
209,3,12/08/2024,135
209,4,18/08/2024,195
209,5,22/08/2024,156
209,6,23/08/2024,145
209,7,25/08/2024,166
210,1,03/08/2024,92
210,2,20/08/2024,94
210,3,25/08/2024,89
210,4,28/08/2024,76
210,5,29/08/2024,75
211,1,02/08/2024,97
211,2,08/08/2024,99
211,3,14/08/2024,108
211,4,15/08/2024,117
211,5,22/08/2024,105
211,6,29/08/2024,114
212,1,01/08/2024,59
212,2,06/08/2024,82
212,3,09/08/2024,84
212,4,10/08/2024,77
212,5,15/08/2024,68
212,6,16/08/2024,53
213,1,06/08/2024,93
213,2,14/08/2024,102
213,3,19/08/2024,104
213,4,25/08/2024,124
213,5,29/08/2024,81
214,1,03/08/2024,191
214,2,05/08/2024,155
214,3,06/08/2024,157
214,4,11/08/2024,204
214,5,20/08/2024,142
214,6,21/08/2024,182
214,7,30/08/2024,122
215,1,01/08/2024,67
215,2,07/08/2024,69
215,3,15/08/2024,46
215,4,29/08/2024,66
215,5,30/08/2024,55
216,1,03/08/2024,151
216,2,09/08/2024,144
216,3,15/08/2024,131
216,4,25/08/2024,146
216,5,26/08/2024,109
217,1,03/08/2024,57
217,2,08/08/2024,50
217,3,15/08/2024,60
217,4,19/08/2024,51
217,5,25/08/2024,66
218,1,01/08/2024,145
218,2,05/08/2024,148
218,3,07/08/2024,116
218,4,08/08/2024,138
218,5,21/08/2024,139
218,6,28/08/2024,151
218,7,31/08/2024,163
219,1,04/08/2024,138
219,2,11/08/2024,132
219,3,16/08/2024,102
219,4,17/08/2024,142
219,5,19/08/2024,109
219,6,21/08/2024,118
219,7,27/08/2024,89
220,1,02/08/2024,63
220,2,08/08/2024,57
220,3,16/08/2024,72
220,4,20/08/2024,59
220,5,22/08/2024,66
220,6,29/08/2024,54
221,1,01/08/2024,117
221,2,02/08/2024,126
221,3,15/08/2024,118
221,4,20/08/2024,131
221,5,22/08/2024,134
221,6,26/08/2024,103
221,7,29/08/2024,101
222,1,01/08/2024,83
222,2,04/08/2024,101
222,3,06/08/2024,112
222,4,17/08/2024,118
222,5,19/08/2024,77
222,6,27/08/2024,108
223,1,01/08/2024,105
223,2,03/08/2024,154
223,3,05/08/2024,118
223,4,08/08/2024,143
223,5,23/08/2024,121
223,6,24/08/2024,152
224,1,12/08/2024,131
224,2,17/08/2024,172
224,3,18/08/2024,181
224,4,19/08/2024,121
224,5,22/08/2024,149
224,6,29/08/2024,154
224,7,31/08/2024,155
225,1,05/08/2024,86
225,2,09/08/2024,73
225,3,14/08/2024,88
225,4,16/08/2024,92
225,5,20/08/2024,88
225,6,23/08/2024,95
226,1,01/08/2024,122
226,2,08/08/2024,116
226,3,12/08/2024,105
226,4,15/08/2024,127
226,5,20/08/2024,111
226,6,21/08/2024,125
226,7,30/08/2024,131
227,1,01/08/2024,75
227,2,03/08/2024,79
227,3,07/08/2024,80
227,4,09/08/2024,69
227,5,10/08/2024,78
227,6,18/08/2024,77
228,1,01/08/2024,95
228,2,17/08/2024,121
228,3,18/08/2024,117
228,4,23/08/2024,102
228,5,27/08/2024,93
229,1,09/08/2024,92
229,2,10/08/2024,116
229,3,12/08/2024,82
229,4,22/08/2024,99
229,5,31/08/2024,122
230,1,07/08/2024,51
230,2,13/08/2024,44
230,3,16/08/2024,54
230,4,18/08/2024,67
230,5,24/08/2024,67
230,6,25/08/2024,70
231,1,04/08/2024,83
231,2,05/08/2024,69
231,3,06/08/2024,78
231,4,28/08/2024,71
231,5,29/08/2024,70
232,1,03/08/2024,109
232,2,07/08/2024,84
232,3,19/08/2024,107
232,4,20/08/2024,92
232,5,22/08/2024,107
232,6,27/08/2024,106
232,7,31/08/2024,96
233,1,01/08/2024,70
233,2,03/08/2024,88
233,3,04/08/2024,84
233,4,10/08/2024,77
233,5,19/08/2024,74
233,6,31/08/2024,78
234,1,02/08/2024,87
234,2,04/08/2024,87
234,3,16/08/2024,75
234,4,20/08/2024,92
234,5,27/08/2024,78
234,6,28/08/2024,81
235,1,06/08/2024,63
235,2,07/08/2024,50
235,3,12/08/2024,53
235,4,14/08/2024,56
235,5,15/08/2024,53
235,6,28/08/2024,55
235,7,30/08/2024,67
236,1,04/08/2024,98
236,2,06/08/2024,105
236,3,10/08/2024,120
236,4,19/08/2024,93
236,5,31/08/2024,122
237,1,09/08/2024,108
237,2,11/08/2024,124
237,3,13/08/2024,92
237,4,19/08/2024,95
237,5,20/08/2024,92
237,6,26/08/2024,116
238,1,02/08/2024,48
238,2,04/08/2024,56
238,3,24/08/2024,64
238,4,29/08/2024,55
238,5,30/08/2024,50
239,1,02/08/2024,96
239,2,11/08/2024,128
239,3,14/08/2024,115
239,4,18/08/2024,123
239,5,21/08/2024,107
240,1,01/08/2024,128
240,2,05/08/2024,109
240,3,13/08/2024,124
240,4,14/08/2024,130
240,5,24/08/2024,154
241,1,06/08/2024,124
241,2,12/08/2024,146
241,3,17/08/2024,182
241,4,18/08/2024,159
241,5,19/08/2024,132
241,6,22/08/2024,138
241,7,26/08/2024,148
242,1,01/08/2024,109
242,2,03/08/2024,125
242,3,04/08/2024,119
242,4,15/08/2024,100
242,5,31/08/2024,130
243,1,02/08/2024,115
243,2,05/08/2024,92
243,3,08/08/2024,115
243,4,17/08/2024,134
243,5,20/08/2024,112
243,6,26/08/2024,106
243,7,31/08/2024,143
244,1,01/08/2024,72
244,2,04/08/2024,86
244,3,11/08/2024,88
244,4,16/08/2024,72
244,5,19/08/2024,75
245,1,11/08/2024,134
245,2,13/08/2024,102
245,3,15/08/2024,101
245,4,22/08/2024,110
245,5,24/08/2024,131
245,6,26/08/2024,89
246,1,06/08/2024,122
246,2,11/08/2024,145
246,3,21/08/2024,130
246,4,22/08/2024,134
246,5,26/08/2024,108
247,1,05/08/2024,102
247,2,07/08/2024,113
247,3,11/08/2024,133
247,4,14/08/2024,127
247,5,15/08/2024,111
247,6,22/08/2024,95
247,7,25/08/2024,121
248,1,01/08/2024,77
248,2,09/08/2024,67
248,3,11/08/2024,91
248,4,20/08/2024,77
248,5,27/08/2024,63
249,1,01/08/2024,96
249,2,03/08/2024,125
249,3,09/08/2024,125
249,4,14/08/2024,99
249,5,15/08/2024,149
249,6,21/08/2024,126
249,7,23/08/2024,131
250,1,04/08/2024,172
250,2,08/08/2024,131
250,3,13/08/2024,139
250,4,22/08/2024,158
250,5,25/08/2024,180
251,1,05/08/2024,141
251,2,06/08/2024,130
251,3,10/08/2024,145
251,4,13/08/2024,149
251,5,30/08/2024,132
251,6,31/08/2024,158
252,1,02/08/2024,79
252,2,07/08/2024,93
252,3,16/08/2024,76
252,4,23/08/2024,75
252,5,27/08/2024,80
252,6,29/08/2024,98
253,1,02/08/2024,118
253,2,09/08/2024,99
253,3,15/08/2024,99
253,4,23/08/2024,91
253,5,28/08/2024,119
254,1,18/08/2024,61
254,2,20/08/2024,52
254,3,21/08/2024,44
254,4,22/08/2024,50
254,5,31/08/2024,53
255,1,07/08/2024,65
255,2,16/08/2024,52
255,3,20/08/2024,58
255,4,22/08/2024,57
255,5,25/08/2024,80
256,1,02/08/2024,106
256,2,03/08/2024,120
256,3,05/08/2024,98
256,4,12/08/2024,104
256,5,14/08/2024,103
256,6,22/08/2024,103
256,7,28/08/2024,114
257,1,10/08/2024,108
257,2,15/08/2024,94
257,3,21/08/2024,98
257,4,28/08/2024,88
257,5,31/08/2024,126
258,1,07/08/2024,124
258,2,08/08/2024,141
258,3,09/08/2024,132
258,4,13/08/2024,120
258,5,14/08/2024,126
258,6,16/08/2024,112
258,7,24/08/2024,138
259,1,02/08/2024,95
259,2,04/08/2024,93
259,3,09/08/2024,66
259,4,10/08/2024,101
259,5,11/08/2024,103
260,1,03/08/2024,147
260,2,04/08/2024,118
260,3,07/08/2024,126
260,4,11/08/2024,140
260,5,15/08/2024,105
260,6,26/08/2024,109
261,1,05/08/2024,93
261,2,17/08/2024,123
261,3,27/08/2024,114
261,4,30/08/2024,101
261,5,31/08/2024,142
262,1,02/08/2024,124
262,2,06/08/2024,128
262,3,09/08/2024,131
262,4,12/08/2024,146
262,5,16/08/2024,128
262,6,30/08/2024,161
262,7,31/08/2024,161
263,1,03/08/2024,145
263,2,05/08/2024,124
263,3,15/08/2024,114
263,4,18/08/2024,158
263,5,21/08/2024,123
264,1,13/08/2024,129
264,2,14/08/2024,102
264,3,15/08/2024,138
264,4,26/08/2024,155
264,5,27/08/2024,144
264,6,29/08/2024,133
265,1,04/08/2024,117
265,2,06/08/2024,93
265,3,18/08/2024,112
265,4,21/08/2024,91
265,5,23/08/2024,73
265,6,26/08/2024,80
265,7,27/08/2024,94
266,1,02/08/2024,97
266,2,06/08/2024,87
266,3,07/08/2024,100
266,4,10/08/2024,111
266,5,18/08/2024,110
266,6,26/08/2024,101
266,7,29/08/2024,86
267,1,04/08/2024,93
267,2,12/08/2024,83
267,3,17/08/2024,102
267,4,21/08/2024,78
267,5,29/08/2024,100
268,1,03/08/2024,118
268,2,04/08/2024,124
268,3,06/08/2024,80
268,4,11/08/2024,110
268,5,24/08/2024,116
268,6,25/08/2024,123
268,7,29/08/2024,95
269,1,08/08/2024,68
269,2,11/08/2024,76
269,3,13/08/2024,66
269,4,27/08/2024,66
269,5,29/08/2024,61
270,1,01/08/2024,117
270,2,12/08/2024,115
270,3,17/08/2024,122
270,4,18/08/2024,114
270,5,19/08/2024,117
270,6,23/08/2024,108
270,7,26/08/2024,124
271,1,02/08/2024,138
271,2,12/08/2024,110
271,3,17/08/2024,141
271,4,21/08/2024,116
271,5,26/08/2024,130
272,1,07/08/2024,85
272,2,08/08/2024,76
272,3,09/08/2024,95
272,4,16/08/2024,97
272,5,23/08/2024,100
272,6,31/08/2024,122
273,1,02/08/2024,116
273,2,06/08/2024,128
273,3,19/08/2024,137
273,4,23/08/2024,121
273,5,29/08/2024,116
273,6,31/08/2024,133
274,1,01/08/2024,45
274,2,02/08/2024,56
274,3,06/08/2024,62
274,4,11/08/2024,69
274,5,17/08/2024,70
274,6,22/08/2024,58
274,7,25/08/2024,72
275,1,02/08/2024,58
275,2,04/08/2024,65
275,3,15/08/2024,50
275,4,16/08/2024,56
275,5,19/08/2024,62
275,6,31/08/2024,69
276,1,01/08/2024,91
276,2,06/08/2024,80
276,3,12/08/2024,71
276,4,16/08/2024,73
276,5,21/08/2024,79
276,6,28/08/2024,88
277,1,02/08/2024,113
277,2,05/08/2024,136
277,3,20/08/2024,145
277,4,23/08/2024,107
277,5,26/08/2024,88
277,6,28/08/2024,111
278,1,06/08/2024,122
278,2,11/08/2024,177
278,3,12/08/2024,139
278,4,14/08/2024,113
278,5,15/08/2024,131
278,6,20/08/2024,116
278,7,22/08/2024,127
279,1,02/08/2024,131
279,2,08/08/2024,136
279,3,13/08/2024,172
279,4,17/08/2024,160
279,5,25/08/2024,164
279,6,30/08/2024,121
280,1,04/08/2024,154
280,2,11/08/2024,158
280,3,12/08/2024,124
280,4,21/08/2024,112
280,5,24/08/2024,162
281,1,01/08/2024,63
281,2,02/08/2024,78
281,3,05/08/2024,96
281,4,17/08/2024,101
281,5,22/08/2024,91
281,6,23/08/2024,93
282,1,01/08/2024,113
282,2,04/08/2024,152
282,3,06/08/2024,131
282,4,24/08/2024,149
282,5,30/08/2024,115
283,1,04/08/2024,122
283,2,05/08/2024,104
283,3,08/08/2024,92
283,4,11/08/2024,127
283,5,16/08/2024,104
283,6,29/08/2024,89
284,1,07/08/2024,70
284,2,13/08/2024,64
284,3,16/08/2024,64
284,4,18/08/2024,81
284,5,19/08/2024,67
284,6,28/08/2024,67
284,7,30/08/2024,70
285,1,03/08/2024,74
285,2,07/08/2024,50
285,3,20/08/2024,59
285,4,21/08/2024,61
285,5,27/08/2024,65
286,1,06/08/2024,141
286,2,07/08/2024,120
286,3,09/08/2024,145
286,4,23/08/2024,161
286,5,24/08/2024,140
286,6,27/08/2024,144
286,7,31/08/2024,165
287,1,04/08/2024,141
287,2,13/08/2024,164
287,3,16/08/2024,143
287,4,21/08/2024,124
287,5,26/08/2024,129
288,1,05/08/2024,89
288,2,10/08/2024,114
288,3,13/08/2024,86
288,4,14/08/2024,81
288,5,24/08/2024,116
288,6,26/08/2024,72
289,1,12/08/2024,51
289,2,13/08/2024,46
289,3,14/08/2024,47
289,4,17/08/2024,58
289,5,25/08/2024,54
290,1,07/08/2024,125
290,2,14/08/2024,132
290,3,15/08/2024,121
290,4,20/08/2024,102
290,5,25/08/2024,158
290,6,28/08/2024,127
290,7,29/08/2024,129
291,1,07/08/2024,138
291,2,09/08/2024,128
291,3,12/08/2024,138
291,4,17/08/2024,174
291,5,19/08/2024,135
291,6,27/08/2024,129
291,7,30/08/2024,141
292,1,02/08/2024,105
292,2,04/08/2024,109
292,3,08/08/2024,103
292,4,09/08/2024,108
292,5,15/08/2024,82
292,6,16/08/2024,81
292,7,27/08/2024,88
293,1,02/08/2024,71
293,2,12/08/2024,67
293,3,13/08/2024,58
293,4,14/08/2024,72
293,5,19/08/2024,76
294,1,03/08/2024,130
294,2,06/08/2024,132
294,3,08/08/2024,121
294,4,13/08/2024,136
294,5,21/08/2024,112
294,6,27/08/2024,122
294,7,31/08/2024,116
295,1,01/08/2024,59
295,2,03/08/2024,74
295,3,11/08/2024,62
295,4,17/08/2024,71
295,5,25/08/2024,67
295,6,26/08/2024,50
295,7,27/08/2024,41
296,1,05/08/2024,156
296,2,13/08/2024,142
296,3,20/08/2024,139
296,4,28/08/2024,108
296,5,30/08/2024,138
297,1,03/08/2024,68
297,2,08/08/2024,51
297,3,13/08/2024,58
297,4,26/08/2024,55
297,5,27/08/2024,62
297,6,31/08/2024,63
298,1,05/08/2024,82
298,2,11/08/2024,114
298,3,13/08/2024,97
298,4,14/08/2024,115
298,5,15/08/2024,117
298,6,26/08/2024,115
299,1,16/08/2024,151
299,2,22/08/2024,126
299,3,25/08/2024,171
299,4,27/08/2024,122
299,5,31/08/2024,148
300,1,04/08/2024,91
300,2,08/08/2024,76
300,3,09/08/2024,69
300,4,12/08/2024,63
300,5,16/08/2024,77
300,6,20/08/2024,75
300,7,26/08/2024,64
301,1,07/08/2024,74
301,2,08/08/2024,83
301,3,09/08/2024,96
301,4,10/08/2024,101
301,5,12/08/2024,79
301,6,18/08/2024,94
301,7,22/08/2024,95
302,1,02/08/2024,94
302,2,03/08/2024,115
302,3,07/08/2024,120
302,4,22/08/2024,112
302,5,27/08/2024,107
302,6,28/08/2024,89
302,7,29/08/2024,92
303,1,02/08/2024,119
303,2,06/08/2024,112
303,3,10/08/2024,147
303,4,15/08/2024,137
303,5,24/08/2024,148
304,1,09/08/2024,72
304,2,13/08/2024,86
304,3,17/08/2024,86
304,4,18/08/2024,79
304,5,20/08/2024,76
304,6,25/08/2024,96
304,7,31/08/2024,95
305,1,13/08/2024,92
305,2,16/08/2024,101
305,3,20/08/2024,83
305,4,28/08/2024,89
305,5,30/08/2024,98
306,1,02/08/2024,96
306,2,08/08/2024,100
306,3,15/08/2024,87
306,4,22/08/2024,99
306,5,23/08/2024,100
306,6,26/08/2024,95
307,1,02/08/2024,164
307,2,07/08/2024,159
307,3,08/08/2024,144
307,4,14/08/2024,165
307,5,18/08/2024,174
307,6,20/08/2024,175
307,7,28/08/2024,157
308,1,01/08/2024,52
308,2,06/08/2024,58
308,3,07/08/2024,56
308,4,15/08/2024,58
308,5,21/08/2024,57
308,6,26/08/2024,54
309,1,09/08/2024,60
309,2,11/08/2024,56
309,3,12/08/2024,57
309,4,20/08/2024,52
309,5,21/08/2024,50
309,6,22/08/2024,54
309,7,27/08/2024,56
310,1,01/08/2024,146
310,2,02/08/2024,126
310,3,07/08/2024,128
310,4,20/08/2024,125
310,5,28/08/2024,121
311,1,08/08/2024,108
311,2,12/08/2024,105
311,3,21/08/2024,109
311,4,23/08/2024,107
311,5,28/08/2024,114
311,6,29/08/2024,118
312,1,03/08/2024,158
312,2,05/08/2024,139
312,3,06/08/2024,125
312,4,08/08/2024,133
312,5,13/08/2024,122
312,6,25/08/2024,152
312,7,29/08/2024,152
313,1,13/08/2024,88
313,2,14/08/2024,81
313,3,16/08/2024,77
313,4,19/08/2024,83
313,5,24/08/2024,99
313,6,27/08/2024,94
314,1,14/08/2024,70
314,2,23/08/2024,84
314,3,24/08/2024,108
314,4,26/08/2024,69
314,5,28/08/2024,79
315,1,09/08/2024,148
315,2,14/08/2024,163
315,3,18/08/2024,177
315,4,19/08/2024,150
315,5,23/08/2024,132
315,6,24/08/2024,160
315,7,29/08/2024,137
316,1,01/08/2024,102
316,2,04/08/2024,128
316,3,06/08/2024,94
316,4,17/08/2024,138
316,5,22/08/2024,86
316,6,23/08/2024,106
317,1,02/08/2024,137
317,2,09/08/2024,145
317,3,10/08/2024,132
317,4,13/08/2024,111
317,5,16/08/2024,125
317,6,20/08/2024,139
317,7,29/08/2024,127
318,1,03/08/2024,106
318,2,05/08/2024,85
318,3,17/08/2024,90
318,4,20/08/2024,78
318,5,28/08/2024,69
318,6,29/08/2024,88
319,1,04/08/2024,55
319,2,06/08/2024,60
319,3,16/08/2024,46
319,4,27/08/2024,55
319,5,31/08/2024,79
320,1,01/08/2024,119
320,2,03/08/2024,150
320,3,16/08/2024,131
320,4,17/08/2024,163
320,5,31/08/2024,138
321,1,03/08/2024,79
321,2,06/08/2024,73
321,3,10/08/2024,81
321,4,15/08/2024,64
321,5,24/08/2024,84
321,6,25/08/2024,77
321,7,27/08/2024,69
322,1,01/08/2024,125
322,2,03/08/2024,142
322,3,11/08/2024,134
322,4,12/08/2024,112
322,5,18/08/2024,134
322,6,31/08/2024,134
323,1,01/08/2024,67
323,2,11/08/2024,56
323,3,20/08/2024,49
323,4,22/08/2024,64
323,5,28/08/2024,66
324,1,02/08/2024,54
324,2,05/08/2024,52
324,3,13/08/2024,62
324,4,19/08/2024,64
324,5,22/08/2024,45
324,6,28/08/2024,55
324,7,29/08/2024,59
325,1,10/08/2024,73
325,2,15/08/2024,45
325,3,16/08/2024,61
325,4,19/08/2024,51
325,5,21/08/2024,55
325,6,22/08/2024,54
326,1,05/08/2024,140
326,2,09/08/2024,109
326,3,10/08/2024,154
326,4,14/08/2024,145
326,5,23/08/2024,108
326,6,25/08/2024,158
326,7,26/08/2024,118
327,1,02/08/2024,152
327,2,19/08/2024,118
327,3,22/08/2024,156
327,4,23/08/2024,112
327,5,25/08/2024,163
328,1,05/08/2024,109
328,2,07/08/2024,99
328,3,10/08/2024,134
328,4,11/08/2024,134
328,5,17/08/2024,121
328,6,31/08/2024,128
329,1,03/08/2024,59
329,2,07/08/2024,44
329,3,13/08/2024,43
329,4,19/08/2024,55
329,5,22/08/2024,43
329,6,24/08/2024,55
329,7,29/08/2024,49
330,1,13/08/2024,96
330,2,17/08/2024,109
330,3,20/08/2024,89
330,4,22/08/2024,90
330,5,24/08/2024,111
330,6,30/08/2024,99
331,1,01/08/2024,79
331,2,06/08/2024,97
331,3,13/08/2024,90
331,4,18/08/2024,126
331,5,30/08/2024,101
332,1,05/08/2024,99
332,2,06/08/2024,78
332,3,07/08/2024,93
332,4,11/08/2024,134
332,5,13/08/2024,85
332,6,28/08/2024,102
332,7,29/08/2024,117
333,1,10/08/2024,143
333,2,15/08/2024,105
333,3,20/08/2024,128
333,4,21/08/2024,146
333,5,27/08/2024,91
333,6,29/08/2024,145
333,7,31/08/2024,138
334,1,01/08/2024,108
334,2,02/08/2024,114
334,3,05/08/2024,133
334,4,07/08/2024,125
334,5,10/08/2024,151
334,6,25/08/2024,145
334,7,31/08/2024,152
335,1,02/08/2024,83
335,2,03/08/2024,115
335,3,15/08/2024,108
335,4,23/08/2024,90
335,5,31/08/2024,128
336,1,06/08/2024,59
336,2,13/08/2024,61
336,3,16/08/2024,69
336,4,20/08/2024,54
336,5,22/08/2024,53
337,1,01/08/2024,60
337,2,03/08/2024,89
337,3,04/08/2024,99
337,4,05/08/2024,76
337,5,09/08/2024,77
337,6,10/08/2024,108
337,7,17/08/2024,95
338,1,05/08/2024,128
338,2,07/08/2024,132
338,3,10/08/2024,179
338,4,11/08/2024,156
338,5,15/08/2024,143
338,6,16/08/2024,152
338,7,20/08/2024,127
339,1,08/08/2024,169
339,2,09/08/2024,150
339,3,10/08/2024,165
339,4,12/08/2024,140
339,5,15/08/2024,146
339,6,17/08/2024,189
339,7,28/08/2024,138
340,1,01/08/2024,102
340,2,06/08/2024,95
340,3,08/08/2024,99
340,4,10/08/2024,109
340,5,12/08/2024,92
340,6,20/08/2024,90
340,7,31/08/2024,121
341,1,06/08/2024,122
341,2,09/08/2024,114
341,3,13/08/2024,121
341,4,15/08/2024,113
341,5,30/08/2024,113
342,1,03/08/2024,111
342,2,04/08/2024,110
342,3,05/08/2024,96
342,4,08/08/2024,91
342,5,17/08/2024,113
342,6,20/08/2024,96
342,7,24/08/2024,88
343,1,02/08/2024,85
343,2,03/08/2024,89
343,3,14/08/2024,81
343,4,20/08/2024,82
343,5,26/08/2024,91
343,6,31/08/2024,99
344,1,14/08/2024,66
344,2,18/08/2024,76
344,3,20/08/2024,67
344,4,21/08/2024,56
344,5,23/08/2024,69
344,6,24/08/2024,73
345,1,06/08/2024,119
345,2,10/08/2024,158
345,3,13/08/2024,166
345,4,30/08/2024,143
345,5,31/08/2024,160
346,1,05/08/2024,86
346,2,11/08/2024,88
346,3,12/08/2024,86
346,4,19/08/2024,89
346,5,20/08/2024,95
346,6,26/08/2024,95
347,1,02/08/2024,51
347,2,03/08/2024,65
347,3,08/08/2024,49
347,4,12/08/2024,46
347,5,14/08/2024,51
347,6,17/08/2024,60
347,7,30/08/2024,62
348,1,03/08/2024,84
348,2,11/08/2024,81
348,3,17/08/2024,82
348,4,20/08/2024,78
348,5,26/08/2024,66
348,6,27/08/2024,70
348,7,31/08/2024,74
349,1,01/08/2024,123
349,2,06/08/2024,131
349,3,09/08/2024,128
349,4,18/08/2024,142
349,5,19/08/2024,102
349,6,21/08/2024,120
349,7,24/08/2024,128
350,1,01/08/2024,143
350,2,02/08/2024,127
350,3,16/08/2024,145
350,4,23/08/2024,139
350,5,25/08/2024,162
350,6,30/08/2024,134
351,1,10/08/2024,149
351,2,14/08/2024,128
351,3,15/08/2024,137
351,4,27/08/2024,133
351,5,28/08/2024,155
352,1,08/08/2024,161
352,2,18/08/2024,200
352,3,20/08/2024,145
352,4,26/08/2024,143
352,5,30/08/2024,149
353,1,03/08/2024,73
353,2,09/08/2024,67
353,3,10/08/2024,76
353,4,12/08/2024,58
353,5,23/08/2024,69
353,6,25/08/2024,62
353,7,29/08/2024,60
354,1,06/08/2024,100
354,2,13/08/2024,83
354,3,17/08/2024,123
354,4,20/08/2024,80
354,5,25/08/2024,108
354,6,26/08/2024,88
354,7,28/08/2024,109
355,1,10/08/2024,99
355,2,11/08/2024,99
355,3,15/08/2024,66
355,4,20/08/2024,75
355,5,23/08/2024,77
355,6,27/08/2024,72
356,1,06/08/2024,85
356,2,11/08/2024,103
356,3,18/08/2024,98
356,4,22/08/2024,97
356,5,24/08/2024,107
356,6,27/08/2024,92
357,1,09/08/2024,52
357,2,12/08/2024,54
357,3,18/08/2024,69
357,4,19/08/2024,58
