PRODUCT_ID,BATCH_ID,EXPIRY_DATE,INVENTORY
178,4,15/08/2024,39
178,5,22/08/2024,67
178,6,25/08/2024,65
178,7,28/08/2024,57
179,1,04/08/2024,58
179,2,08/08/2024,69
179,3,10/08/2024,39
179,4,12/08/2024,54
179,5,23/08/2024,80
179,6,25/08/2024,54
179,7,26/08/2024,56
180,1,01/08/2024,67
180,2,04/08/2024,57
180,3,08/08/2024,34
180,4,21/08/2024,47
180,5,22/08/2024,56
180,6,29/08/2024,67
181,1,02/08/2024,56
181,2,03/08/2024,42
181,3,12/08/2024,39
181,4,16/08/2024,46
181,5,20/08/2024,56
181,6,22/08/2024,64
181,7,24/08/2024,48
182,1,02/08/2024,26
182,2,03/08/2024,50
182,3,06/08/2024,35
182,4,16/08/2024,49
182,5,23/08/2024,41
182,6,26/08/2024,44
183,1,04/08/2024,58
183,2,09/08/2024,29
183,3,18/08/2024,71
183,4,19/08/2024,32
183,5,20/08/2024,66
183,6,26/08/2024,59
183,7,30/08/2024,43
184,1,03/08/2024,37
184,2,10/08/2024,39
184,3,17/08/2024,28
184,4,19/08/2024,50
184,5,28/08/2024,64
185,1,03/08/2024,41
185,2,06/08/2024,56
185,3,07/08/2024,68
185,4,16/08/2024,60
185,5,23/08/2024,68
186,1,12/08/2024,73
186,2,17/08/2024,53
186,3,19/08/2024,71
186,4,29/08/2024,15
186,5,31/08/2024,46
187,1,01/08/2024,38
187,2,02/08/2024,46
187,3,17/08/2024,67
187,4,22/08/2024,30
187,5,27/08/2024,22
187,6,29/08/2024,70
188,1,03/08/2024,57
188,2,04/08/2024,24
188,3,11/08/2024,59
188,4,13/08/2024,36
188,5,14/08/2024,55
188,6,16/08/2024,40
188,7,22/08/2024,21
189,1,05/08/2024,73
189,2,12/08/2024,15
189,3,18/08/2024,58
189,4,22/08/2024,40
189,5,26/08/2024,40
189,6,28/08/2024,66
189,7,30/08/2024,64
190,1,04/08/2024,44
190,2,05/08/2024,66
190,3,11/08/2024,63
190,4,17/08/2024,45
190,5,18/08/2024,51
190,6,22/08/2024,48
190,7,23/08/2024,63
191,1,03/08/2024,50
191,2,04/08/2024,59
191,3,05/08/2024,59
191,4,12/08/2024,54
191,5,14/08/2024,40
191,6,21/08/2024,10
192,1,01/08/2024,67
192,2,06/08/2024,54
192,3,14/08/2024,46
192,4,18/08/2024,73
192,5,24/08/2024,28
193,1,08/08/2024,84
193,2,13/08/2024,36
193,3,16/08/2024,59
193,4,21/08/2024,65
193,5,30/08/2024,47
194,1,01/08/2024,73
194,2,12/08/2024,35
194,3,19/08/2024,72
194,4,24/08/2024,50
194,5,29/08/2024,45
194,6,31/08/2024,62
195,1,01/08/2024,40
195,2,02/08/2024,38
195,3,05/08/2024,63
195,4,11/08/2024,50
195,5,31/08/2024,83
196,1,02/08/2024,50
196,2,04/08/2024,20
196,3,12/08/2024,46
196,4,19/08/2024,41
196,5,21/08/2024,45
196,6,29/08/2024,35
196,7,30/08/2024,57
197,1,01/08/2024,58
197,2,03/08/2024,43
197,3,11/08/2024,61
197,4,18/08/2024,46
197,5,23/08/2024,75
197,6,30/08/2024,45
197,7,31/08/2024,32
198,1,05/08/2024,39
198,2,07/08/2024,61
198,3,17/08/2024,37
198,4,26/08/2024,37
198,5,27/08/2024,59
199,1,08/08/2024,71
199,2,25/08/2024,23
199,3,26/08/2024,11
199,4,28/08/2024,44
199,5,31/08/2024,35
200,1,01/08/2024,43
200,2,03/08/2024,33
200,3,11/08/2024,53
200,4,13/08/2024,50
200,5,25/08/2024,53
201,1,07/08/2024,81
201,2,11/08/2024,46
201,3,12/08/2024,77
201,4,13/08/2024,41
201,5,14/08/2024,34
201,6,20/08/2024,42
201,7,24/08/2024,43
202,1,05/08/2024,45
202,2,07/08/2024,33
202,3,18/08/2024,47
202,4,19/08/2024,66
202,5,27/08/2024,67
203,1,03/08/2024,38
203,2,06/08/2024,68
203,3,14/08/2024,52
203,4,15/08/2024,53
203,5,30/08/2024,24
203,6,31/08/2024,26
204,1,03/08/2024,44
204,2,04/08/2024,87
204,3,12/08/2024,49
204,4,19/08/2024,71
204,5,25/08/2024,39
204,6,31/08/2024,64
205,1,01/08/2024,25
205,2,06/08/2024,37
205,3,23/08/2024,58
205,4,24/08/2024,46
205,5,25/08/2024,50
205,6,28/08/2024,53
206,1,03/08/2024,65
206,2,07/08/2024,27
206,3,12/08/2024,51
206,4,16/08/2024,19
206,5,23/08/2024,57
206,6,24/08/2024,40
207,1,02/08/2024,44
207,2,19/08/2024,67
207,3,20/08/2024,45
207,4,23/08/2024,49
207,5,24/08/2024,36
207,6,25/08/2024,35
207,7,29/08/2024,31
208,1,06/08/2024,51
208,2,13/08/2024,52
208,3,21/08/2024,46
208,4,22/08/2024,70
208,5,24/08/2024,30
208,6,25/08/2024,18
208,7,29/08/2024,48
209,1,01/08/2024,49
209,2,03/08/2024,56
209,3,04/08/2024,48
209,4,14/08/2024,55
209,5,15/08/2024,51
209,6,17/08/2024,54
209,7,26/08/2024,58
210,1,02/08/2024,40
210,2,17/08/2024,24
210,3,20/08/2024,66
210,4,24/08/2024,45
210,5,25/08/2024,48
210,6,30/08/2024,54
210,7,31/08/2024,36
211,1,02/08/2024,24
211,2,06/08/2024,17
211,3,08/08/2024,40
211,4,14/08/2024,25
211,5,24/08/2024,77
212,1,04/08/2024,62
212,2,13/08/2024,43
212,3,20/08/2024,59
212,4,24/08/2024,43
212,5,28/08/2024,47
213,1,01/08/2024,41
213,2,08/08/2024,39
213,3,14/08/2024,33
213,4,17/08/2024,43
213,5,20/08/2024,59
213,6,26/08/2024,67
213,7,27/08/2024,55
214,1,02/08/2024,41
214,2,03/08/2024,50
214,3,05/08/2024,30
214,4,08/08/2024,56
214,5,12/08/2024,52
214,6,17/08/2024,63
215,1,03/08/2024,35
215,2,05/08/2024,49
215,3,09/08/2024,33
215,4,15/08/2024,51
215,5,16/08/2024,64
215,6,28/08/2024,50
216,1,03/08/2024,70
216,2,04/08/2024,73
216,3,06/08/2024,34
216,4,21/08/2024,64
216,5,24/08/2024,58
216,6,26/08/2024,40
217,1,06/08/2024,28
217,2,15/08/2024,58
217,3,22/08/2024,82
217,4,24/08/2024,65
217,5,26/08/2024,83
217,6,31/08/2024,61
218,1,06/08/2024,71
218,2,16/08/2024,41
218,3,20/08/2024,69
218,4,21/08/2024,63
218,5,23/08/2024,77
218,6,29/08/2024,42
218,7,30/08/2024,44
219,1,10/08/2024,45
219,2,15/08/2024,39
219,3,22/08/2024,33
219,4,23/08/2024,67
219,5,30/08/2024,49
220,1,02/08/2024,38
220,2,07/08/2024,49
220,3,08/08/2024,39
220,4,12/08/2024,43
220,5,21/08/2024,18
220,6,25/08/2024,85
220,7,27/08/2024,51
221,1,06/08/2024,39
221,2,07/08/2024,43
221,3,08/08/2024,55
221,4,11/08/2024,44
221,5,13/08/2024,65
221,6,18/08/2024,41
222,1,03/08/2024,52
222,2,17/08/2024,54
222,3,19/08/2024,72
222,4,20/08/2024,36
222,5,23/08/2024,73
222,6,29/08/2024,55
223,1,01/08/2024,32
223,2,06/08/2024,45
223,3,13/08/2024,29
223,4,16/08/2024,50
223,5,17/08/2024,32
223,6,25/08/2024,57
224,1,06/08/2024,48
224,2,07/08/2024,39
224,3,12/08/2024,66
224,4,14/08/2024,58
224,5,18/08/2024,48
224,6,29/08/2024,49
224,7,30/08/2024,79
225,1,01/08/2024,68
225,2,06/08/2024,78
225,3,16/08/2024,34
225,4,21/08/2024,71
225,5,23/08/2024,51
226,1,06/08/2024,30
226,2,08/08/2024,55
226,3,10/08/2024,51
226,4,17/08/2024,98
226,5,31/08/2024,32
227,1,04/08/2024,50
227,2,09/08/2024,41
227,3,12/08/2024,58
227,4,27/08/2024,16
227,5,31/08/2024,18
228,1,02/08/2024,34
228,2,04/08/2024,49
228,3,12/08/2024,59
228,4,15/08/2024,65
228,5,25/08/2024,33
228,6,30/08/2024,47
228,7,31/08/2024,41
229,1,06/08/2024,59
229,2,17/08/2024,32
229,3,18/08/2024,50
229,4,20/08/2024,57
229,5,22/08/2024,41
229,6,28/08/2024,36
229,7,30/08/2024,54
230,1,01/08/2024,42
230,2,05/08/2024,63
230,3,10/08/2024,65
230,4,13/08/2024,44
230,5,20/08/2024,51
230,6,24/08/2024,43
230,7,27/08/2024,39
231,1,11/08/2024,60
231,2,12/08/2024,38
231,3,15/08/2024,68
231,4,21/08/2024,50
231,5,22/08/2024,53
231,6,30/08/2024,80
232,1,03/08/2024,42
232,2,10/08/2024,37
232,3,12/08/2024,49
232,4,18/08/2024,56
232,5,27/08/2024,53
232,6,30/08/2024,31
233,1,03/08/2024,87
233,2,08/08/2024,57
233,3,17/08/2024,56
233,4,18/08/2024,64
233,5,24/08/2024,65
233,6,30/08/2024,61
234,1,17/08/2024,66
234,2,19/08/2024,35
234,3,20/08/2024,59
234,4,22/08/2024,30
234,5,28/08/2024,56
235,1,07/08/2024,54
235,2,09/08/2024,47
235,3,20/08/2024,59
235,4,21/08/2024,50
235,5,27/08/2024,42
235,6,29/08/2024,56
236,1,02/08/2024,42
236,2,16/08/2024,53
236,3,20/08/2024,45
236,4,21/08/2024,85
236,5,27/08/2024,47
237,1,05/08/2024,55
237,2,13/08/2024,57
237,3,19/08/2024,44
237,4,27/08/2024,35
237,5,28/08/2024,42
237,6,29/08/2024,37
238,1,07/08/2024,74
238,2,12/08/2024,40
238,3,13/08/2024,72
238,4,21/08/2024,29
238,5,24/08/2024,56
238,6,30/08/2024,41
238,7,31/08/2024,67
239,1,01/08/2024,44
239,2,02/08/2024,78
239,3,16/08/2024,54
239,4,17/08/2024,41
239,5,20/08/2024,43
239,6,23/08/2024,59
239,7,28/08/2024,40
240,1,02/08/2024,69
240,2,04/08/2024,51
240,3,09/08/2024,63
240,4,13/08/2024,70
240,5,17/08/2024,47
240,6,25/08/2024,39
240,7,28/08/2024,27
241,1,05/08/2024,47
241,2,12/08/2024,46
241,3,13/08/2024,66
241,4,15/08/2024,44
241,5,17/08/2024,84
241,6,20/08/2024,43
241,7,21/08/2024,44
242,1,03/08/2024,61
242,2,06/08/2024,37
242,3,23/08/2024,28
242,4,24/08/2024,59
242,5,28/08/2024,37
243,1,03/08/2024,42
243,2,11/08/2024,37
243,3,22/08/2024,19
243,4,23/08/2024,69
243,5,28/08/2024,54
244,1,03/08/2024,89
244,2,09/08/2024,63
244,3,17/08/2024,58
244,4,20/08/2024,52
244,5,30/08/2024,38
245,1,04/08/2024,48
245,2,05/08/2024,43
245,3,09/08/2024,46
245,4,17/08/2024,39
245,5,19/08/2024,67
245,6,31/08/2024,52
246,1,06/08/2024,48
246,2,16/08/2024,55
246,3,20/08/2024,68
246,4,25/08/2024,40
246,5,27/08/2024,64
246,6,31/08/2024,46
247,1,01/08/2024,78
247,2,09/08/2024,73
247,3,18/08/2024,39
247,4,19/08/2024,41
247,5,23/08/2024,43
247,6,24/08/2024,83
247,7,25/08/2024,69
248,1,02/08/2024,54
248,2,12/08/2024,56
248,3,14/08/2024,34
248,4,15/08/2024,39
248,5,16/08/2024,40
248,6,19/08/2024,60
248,7,27/08/2024,54
249,1,05/08/2024,70
249,2,08/08/2024,58
249,3,10/08/2024,62
249,4,12/08/2024,62
249,5,20/08/2024,35
249,6,31/08/2024,44
250,1,03/08/2024,74
250,2,05/08/2024,48
250,3,09/08/2024,61
250,4,20/08/2024,62
250,5,24/08/2024,41
251,1,03/08/2024,51
251,2,06/08/2024,22
251,3,09/08/2024,69
251,4,11/08/2024,50
251,5,16/08/2024,33
251,6,22/08/2024,82
251,7,30/08/2024,66
252,1,07/08/2024,64
252,2,14/08/2024,55
252,3,19/08/2024,42
252,4,23/08/2024,44
252,5,25/08/2024,55
253,1,04/08/2024,53
253,2,07/08/2024,39
253,3,11/08/2024,45
253,4,14/08/2024,63
253,5,16/08/2024,38
253,6,20/08/2024,32
253,7,31/08/2024,72
254,1,04/08/2024,58
254,2,06/08/2024,51
254,3,10/08/2024,61
254,4,20/08/2024,65
254,5,27/08/2024,68
254,6,30/08/2024,63
255,1,02/08/2024,55
255,2,07/08/2024,74
255,3,08/08/2024,68
255,4,11/08/2024,46
255,5,14/08/2024,45
255,6,16/08/2024,51
255,7,23/08/2024,64
256,1,08/08/2024,74
256,2,12/08/2024,35
256,3,13/08/2024,34
256,4,14/08/2024,32
256,5,19/08/2024,43
256,6,27/08/2024,65
257,1,05/08/2024,53
257,2,10/08/2024,83
257,3,14/08/2024,63
257,4,17/08/2024,64
257,5,24/08/2024,28
257,6,29/08/2024,42
257,7,30/08/2024,49
258,1,04/08/2024,72
258,2,07/08/2024,39
258,3,12/08/2024,45
258,4,19/08/2024,79
258,5,21/08/2024,35
258,6,27/08/2024,50
259,1,02/08/2024,63
259,2,07/08/2024,51
259,3,08/08/2024,39
259,4,20/08/2024,82
259,5,21/08/2024,48
259,6,22/08/2024,44
259,7,23/08/2024,75
260,1,03/08/2024,77
260,2,04/08/2024,54
260,3,06/08/2024,17
260,4,17/08/2024,59
260,5,25/08/2024,46
260,6,26/08/2024,40
260,7,31/08/2024,61
261,1,06/08/2024,38
261,2,07/08/2024,49
261,3,13/08/2024,57
261,4,14/08/2024,56
261,5,17/08/2024,45
261,6,18/08/2024,52
261,7,23/08/2024,61
262,1,03/08/2024,74
262,2,10/08/2024,32
262,3,14/08/2024,47
262,4,21/08/2024,47
262,5,24/08/2024,52
262,6,26/08/2024,54
263,1,03/08/2024,17
263,2,05/08/2024,45
263,3,06/08/2024,64
263,4,07/08/2024,31
263,5,10/08/2024,36
263,6,12/08/2024,18
264,1,05/08/2024,30
264,2,10/08/2024,53
264,3,12/08/2024,60
264,4,19/08/2024,47
264,5,25/08/2024,46
264,6,27/08/2024,31
264,7,31/08/2024,52
265,1,02/08/2024,34
265,2,11/08/2024,31
265,3,15/08/2024,37
265,4,25/08/2024,46
265,5,26/08/2024,38
265,6,30/08/2024,43
265,7,31/08/2024,41
266,1,01/08/2024,46
266,2,06/08/2024,62
266,3,10/08/2024,51
266,4,13/08/2024,36
266,5,17/08/2024,75
266,6,26/08/2024,47
267,1,01/08/2024,61
267,2,10/08/2024,58
267,3,12/08/2024,38
267,4,14/08/2024,57
267,5,22/08/2024,57
267,6,27/08/2024,41
268,1,03/08/2024,61
268,2,11/08/2024,52
268,3,20/08/2024,76
268,4,21/08/2024,24
268,5,24/08/2024,75
269,1,03/08/2024,64
269,2,15/08/2024,64
269,3,20/08/2024,43
269,4,21/08/2024,60
269,5,24/08/2024,49
269,6,26/08/2024,39
269,7,30/08/2024,40
270,1,06/08/2024,68
270,2,16/08/2024,46
270,3,24/08/2024,53
270,4,25/08/2024,35
270,5,28/08/2024,46
270,6,29/08/2024,63
271,1,14/08/2024,41
271,2,18/08/2024,33
271,3,19/08/2024,44
271,4,25/08/2024,58
271,5,27/08/2024,44
271,6,29/08/2024,59
272,1,05/08/2024,53
272,2,12/08/2024,61
272,3,13/08/2024,71
272,4,15/08/2024,39
272,5,18/08/2024,50
272,6,19/08/2024,67
272,7,23/08/2024,34
273,1,01/08/2024,67
273,2,07/08/2024,60
273,3,09/08/2024,85
273,4,13/08/2024,58
273,5,19/08/2024,82
273,6,27/08/2024,31
273,7,31/08/2024,69
274,1,06/08/2024,53
274,2,09/08/2024,40
274,3,20/08/2024,41
274,4,24/08/2024,57
274,5,28/08/2024,56
274,6,31/08/2024,48
275,1,11/08/2024,25
275,2,15/08/2024,22
275,3,19/08/2024,47
275,4,22/08/2024,42
275,5,26/08/2024,51
276,1,05/08/2024,49
276,2,12/08/2024,33
276,3,15/08/2024,56
276,4,20/08/2024,42
276,5,25/08/2024,46
276,6,28/08/2024,58
277,1,06/08/2024,55
277,2,07/08/2024,53
277,3,13/08/2024,67
277,4,14/08/2024,49
277,5,18/08/2024,60
278,1,08/08/2024,19
278,2,10/08/2024,40
278,3,18/08/2024,57
278,4,21/08/2024,36
278,5,22/08/2024,43
278,6,27/08/2024,36
279,1,09/08/2024,21
279,2,14/08/2024,61
279,3,16/08/2024,61
279,4,25/08/2024,26
279,5,27/08/2024,43
279,6,28/08/2024,64
279,7,29/08/2024,52
280,1,04/08/2024,44
280,2,06/08/2024,29
280,3,13/08/2024,77
280,4,16/08/2024,48
280,5,18/08/2024,56
280,6,21/08/2024,15
280,7,24/08/2024,59
281,1,01/08/2024,73
281,2,03/08/2024,19
281,3,08/08/2024,58
281,4,12/08/2024,66
281,5,14/08/2024,66
281,6,27/08/2024,63
282,1,05/08/2024,39
282,2,10/08/2024,37
282,3,13/08/2024,15
282,4,26/08/2024,21
282,5,29/08/2024,62
283,1,04/08/2024,47
283,2,05/08/2024,65
283,3,24/08/2024,55
283,4,27/08/2024,41
283,5,29/08/2024,37
283,6,30/08/2024,17
284,1,06/08/2024,52
284,2,08/08/2024,58
284,3,15/08/2024,50
284,4,17/08/2024,35
284,5,20/08/2024,74
284,6,26/08/2024,44
284,7,29/08/2024,57
285,1,04/08/2024,27
285,2,07/08/2024,40
285,3,14/08/2024,22
285,4,15/08/2024,36
285,5,18/08/2024,36
285,6,24/08/2024,57
285,7,27/08/2024,51
286,1,04/08/2024,58
286,2,09/08/2024,53
286,3,16/08/2024,55
286,4,18/08/2024,59
286,5,20/08/2024,54
286,6,25/08/2024,42
287,1,06/08/2024,18
287,2,09/08/2024,54
287,3,11/08/2024,59
287,4,12/08/2024,74
287,5,15/08/2024,65
287,6,22/08/2024,37
287,7,26/08/2024,71
288,1,04/08/2024,42
288,2,09/08/2024,42
288,3,10/08/2024,27
288,4,14/08/2024,54
288,5,15/08/2024,19
288,6,26/08/2024,43
288,7,30/08/2024,46
289,1,10/08/2024,57
289,2,16/08/2024,63
289,3,18/08/2024,52
289,4,21/08/2024,78
289,5,30/08/2024,79
290,1,05/08/2024,40
290,2,07/08/2024,46
290,3,08/08/2024,50
290,4,13/08/2024,37
290,5,15/08/2024,51
290,6,23/08/2024,26
291,1,05/08/2024,53
291,2,10/08/2024,64
291,3,12/08/2024,21
291,4,14/08/2024,60
291,5,17/08/2024,63
291,6,19/08/2024,46
291,7,25/08/2024,57
292,1,02/08/2024,86
292,2,03/08/2024,57
292,3,15/08/2024,84
292,4,20/08/2024,43
292,5,27/08/2024,47
293,1,07/08/2024,55
293,2,16/08/2024,66
293,3,17/08/2024,52
293,4,20/08/2024,46
293,5,21/08/2024,46
293,6,23/08/2024,62
294,1,02/08/2024,32
294,2,06/08/2024,33
294,3,12/08/2024,37
294,4,18/08/2024,50
294,5,20/08/2024,18
294,6,21/08/2024,45
294,7,31/08/2024,33
295,1,10/08/2024,58
295,2,11/08/2024,54
295,3,16/08/2024,60
295,4,21/08/2024,56
295,5,25/08/2024,54
295,6,26/08/2024,34
296,1,01/08/2024,60
296,2,07/08/2024,44
296,3,13/08/2024,57
296,4,20/08/2024,53
296,5,30/08/2024,37
297,1,03/08/2024,30
297,2,05/08/2024,62
297,3,06/08/2024,74
297,4,13/08/2024,74
297,5,25/08/2024,62
297,6,30/08/2024,65
298,1,01/08/2024,38
298,2,03/08/2024,44
298,3,14/08/2024,37
298,4,21/08/2024,80
298,5,27/08/2024,42
298,6,30/08/2024,42
299,1,11/08/2024,37
299,2,16/08/2024,48
299,3,19/08/2024,22
299,4,21/08/2024,56
299,5,30/08/2024,37
300,1,03/08/2024,54
300,2,05/08/2024,75
300,3,07/08/2024,42
300,4,10/08/2024,9
300,5,13/08/2024,29
300,6,15/08/2024,49
300,7,21/08/2024,49
301,1,05/08/2024,56
301,2,12/08/2024,49
301,3,17/08/2024,58
301,4,18/08/2024,55
301,5,21/08/2024,46
301,6,22/08/2024,52
301,7,24/08/2024,31
302,1,09/08/2024,73
302,2,11/08/2024,67
302,3,13/08/2024,54
302,4,21/08/2024,73
302,5,23/08/2024,52
303,1,01/08/2024,54
303,2,02/08/2024,87
303,3,11/08/2024,51
303,4,24/08/2024,43
303,5,28/08/2024,31
303,6,30/08/2024,69
304,1,08/08/2024,39
304,2,10/08/2024,62
304,3,13/08/2024,53
304,4,18/08/2024,57
304,5,23/08/2024,53
304,6,29/08/2024,41
304,7,30/08/2024,60
305,1,01/08/2024,46
305,2,02/08/2024,44
305,3,03/08/2024,65
305,4,10/08/2024,54
305,5,15/08/2024,41
305,6,26/08/2024,39
305,7,28/08/2024,42
306,1,01/08/2024,54
306,2,02/08/2024,67
306,3,09/08/2024,58
306,4,18/08/2024,75
306,5,26/08/2024,55
306,6,29/08/2024,37
306,7,30/08/2024,52
307,1,04/08/2024,57
307,2,06/08/2024,41
307,3,08/08/2024,49
307,4,15/08/2024,41
307,5,25/08/2024,64
308,1,01/08/2024,47
308,2,05/08/2024,54
308,3,19/08/2024,40
308,4,21/08/2024,66
308,5,24/08/2024,69
308,6,26/08/2024,25
309,1,09/08/2024,69
309,2,13/08/2024,36
309,3,17/08/2024,22
309,4,19/08/2024,43
309,5,21/08/2024,67
309,6,23/08/2024,22
309,7,30/08/2024,60
310,1,04/08/2024,58
310,2,05/08/2024,58
310,3,09/08/2024,48
310,4,12/08/2024,69
310,5,18/08/2024,56
311,1,01/08/2024,64
311,2,05/08/2024,17
311,3,07/08/2024,22
311,4,11/08/2024,35
311,5,13/08/2024,48
311,6,24/08/2024,47
311,7,25/08/2024,45
312,1,01/08/2024,50
312,2,03/08/2024,70
312,3,04/08/2024,55
312,4,17/08/2024,59
312,5,18/08/2024,59
312,6,29/08/2024,40
313,1,03/08/2024,59
313,2,07/08/2024,58
313,3,09/08/2024,32
313,4,10/08/2024,72
313,5,11/08/2024,68
313,6,22/08/2024,48
313,7,30/08/2024,64
314,1,06/08/2024,48
314,2,07/08/2024,49
314,3,09/08/2024,32
314,4,13/08/2024,55
314,5,14/08/2024,55
314,6,19/08/2024,53
314,7,21/08/2024,38
315,1,03/08/2024,63
315,2,11/08/2024,31
315,3,15/08/2024,40
315,4,23/08/2024,81
315,5,28/08/2024,42
316,1,06/08/2024,26
316,2,07/08/2024,56
316,3,13/08/2024,42
316,4,20/08/2024,31
316,5,26/08/2024,66
316,6,31/08/2024,67
317,1,03/08/2024,36
317,2,08/08/2024,43
317,3,10/08/2024,60
317,4,18/08/2024,42
317,5,23/08/2024,71
317,6,25/08/2024,46
317,7,29/08/2024,32
318,1,12/08/2024,46
318,2,14/08/2024,48
318,3,18/08/2024,42
318,4,21/08/2024,62
318,5,25/08/2024,54
318,6,26/08/2024,60
319,1,04/08/2024,50
319,2,05/08/2024,52
319,3,10/08/2024,38
319,4,14/08/2024,58
319,5,17/08/2024,42
319,6,22/08/2024,42
319,7,28/08/2024,83
320,1,07/08/2024,51
320,2,09/08/2024,57
320,3,15/08/2024,61
320,4,18/08/2024,55
320,5,20/08/2024,50
321,1,05/08/2024,55
321,2,06/08/2024,58
321,3,09/08/2024,56
321,4,15/08/2024,35
321,5,17/08/2024,27
322,1,04/08/2024,24
322,2,08/08/2024,51
322,3,14/08/2024,76
322,4,16/08/2024,53
322,5,23/08/2024,51
322,6,27/08/2024,56
322,7,31/08/2024,27
323,1,06/08/2024,30
323,2,09/08/2024,37
323,3,12/08/2024,71
323,4,16/08/2024,48
323,5,22/08/2024,26
323,6,27/08/2024,76
324,1,03/08/2024,64
324,2,07/08/2024,48
324,3,09/08/2024,48
324,4,13/08/2024,32
324,5,25/08/2024,46
324,6,29/08/2024,45
325,1,02/08/2024,66
325,2,03/08/2024,26
325,3,05/08/2024,48
325,4,07/08/2024,22
325,5,27/08/2024,46
326,1,05/08/2024,35
326,2,07/08/2024,56
326,3,13/08/2024,41
326,4,15/08/2024,39
326,5,29/08/2024,44
327,1,01/08/2024,60
327,2,05/08/2024,52
327,3,09/08/2024,88
327,4,21/08/2024,35
327,5,24/08/2024,42
327,6,26/08/2024,50
327,7,31/08/2024,45
328,1,14/08/2024,52
328,2,18/08/2024,45
328,3,22/08/2024,36
328,4,25/08/2024,31
328,5,30/08/2024,43
329,1,05/08/2024,40
329,2,06/08/2024,69
329,3,19/08/2024,62
329,4,23/08/2024,55
329,5,28/08/2024,57
330,1,04/08/2024,40
330,2,19/08/2024,44
330,3,23/08/2024,40
330,4,28/08/2024,52
330,5,30/08/2024,74
331,1,11/08/2024,54
331,2,15/08/2024,36
331,3,19/08/2024,63
331,4,23/08/2024,84
331,5,29/08/2024,41
332,1,03/08/2024,32
332,2,06/08/2024,48
332,3,09/08/2024,65
332,4,11/08/2024,42
332,5,19/08/2024,44
332,6,26/08/2024,54
333,1,12/08/2024,76
333,2,13/08/2024,50
333,3,14/08/2024,64
333,4,25/08/2024,50
333,5,31/08/2024,25
334,1,06/08/2024,41
334,2,07/08/2024,18
334,3,08/08/2024,61
334,4,10/08/2024,88
334,5,17/08/2024,68
334,6,18/08/2024,21
334,7,24/08/2024,33
335,1,03/08/2024,51
335,2,08/08/2024,63
335,3,10/08/2024,61
335,4,11/08/2024,77
335,5,16/08/2024,38
335,6,25/08/2024,52
335,7,26/08/2024,42
336,1,02/08/2024,45
336,2,07/08/2024,64
336,3,11/08/2024,50
336,4,14/08/2024,70
336,5,22/08/2024,21
336,6,26/08/2024,48
337,1,02/08/2024,57
337,2,07/08/2024,50
337,3,11/08/2024,11
337,4,14/08/2024,75
337,5,18/08/2024,64
338,1,05/08/2024,48
338,2,10/08/2024,39
338,3,14/08/2024,22
338,4,16/08/2024,67
338,5,17/08/2024,30
338,6,23/08/2024,41
338,7,24/08/2024,52
339,1,02/08/2024,40
339,2,03/08/2024,42
339,3,07/08/2024,72
339,4,09/08/2024,10
339,5,25/08/2024,40
339,6,27/08/2024,68
340,1,03/08/2024,63
340,2,05/08/2024,53
340,3,10/08/2024,49
340,4,16/08/2024,77
340,5,18/08/2024,53
340,6,21/08/2024,64
341,1,05/08/2024,36
341,2,10/08/2024,46
341,3,13/08/2024,55
341,4,17/08/2024,45
341,5,19/08/2024,19
341,6,20/08/2024,35
341,7,21/08/2024,47
342,1,02/08/2024,58
342,2,04/08/2024,62
342,3,05/08/2024,34
342,4,06/08/2024,40
342,5,07/08/2024,61
342,6,11/08/2024,92
342,7,12/08/2024,75
343,1,03/08/2024,45
343,2,05/08/2024,34
343,3,06/08/2024,48
343,4,11/08/2024,47
343,5,13/08/2024,36
343,6,31/08/2024,43
344,1,02/08/2024,53
344,2,07/08/2024,35
344,3,08/08/2024,57
344,4,15/08/2024,57
344,5,16/08/2024,36
344,6,25/08/2024,54
344,7,28/08/2024,58
345,1,01/08/2024,29
345,2,13/08/2024,37
345,3,20/08/2024,28
345,4,21/08/2024,44
345,5,29/08/2024,33
346,1,01/08/2024,30
346,2,10/08/2024,44
346,3,18/08/2024,35
346,4,21/08/2024,47
346,5,28/08/2024,83
346,6,31/08/2024,42
347,1,09/08/2024,64
347,2,19/08/2024,76
347,3,27/08/2024,39
347,4,30/08/2024,62
347,5,31/08/2024,48
348,1,01/08/2024,60
348,2,04/08/2024,48
348,3,18/08/2024,46
348,4,19/08/2024,16
348,5,21/08/2024,63
348,6,24/08/2024,44
349,1,17/08/2024,46
349,2,18/08/2024,39
349,3,22/08/2024,64
349,4,27/08/2024,25
349,5,31/08/2024,39
350,1,08/08/2024,42
350,2,11/08/2024,29
350,3,19/08/2024,54
350,4,20/08/2024,34
350,5,29/08/2024,39
351,1,04/08/2024,71
351,2,06/08/2024,51
351,3,08/08/2024,73
351,4,19/08/2024,42
351,5,24/08/2024,39
352,1,05/08/2024,33
352,2,09/08/2024,70
352,3,11/08/2024,58
352,4,12/08/2024,57
352,5,25/08/2024,41
352,6,28/08/2024,62
353,1,09/08/2024,52
353,2,19/08/2024,52
353,3,20/08/2024,38
353,4,25/08/2024,99
353,5,26/08/2024,69
353,6,30/08/2024,55
354,1,10/08/2024,49
354,2,12/08/2024,62
354,3,15/08/2024,73
354,4,25/08/2024,26
354,5,26/08/2024,52
