PRODUCT_ID,DATE,FORECASTED_SALES
299,2024-08-13,142
299,2024-08-14,79
299,2024-08-15,124
299,2024-08-16,180
299,2024-08-17,100
299,2024-08-18,105
299,2024-08-19,71
299,2024-08-20,127
299,2024-08-21,7
299,2024-08-22,57
299,2024-08-23,132
299,2024-08-24,138
299,2024-08-25,15
299,2024-08-26,175
299,2024-08-27,152
299,2024-08-28,132
299,2024-08-29,73
299,2024-08-30,71
299,2024-08-31,186
300,2024-08-01,6
300,2024-08-02,193
300,2024-08-03,76
300,2024-08-04,63
300,2024-08-05,60
300,2024-08-06,112
300,2024-08-07,32
300,2024-08-08,180
300,2024-08-09,41
300,2024-08-10,108
300,2024-08-11,101
300,2024-08-12,83
300,2024-08-13,188
300,2024-08-14,155
300,2024-08-15,163
300,2024-08-16,111
300,2024-08-17,6
300,2024-08-18,178
300,2024-08-19,150
300,2024-08-20,145
300,2024-08-21,155
300,2024-08-22,154
300,2024-08-23,192
300,2024-08-24,152
300,2024-08-25,27
300,2024-08-26,162
300,2024-08-27,19
300,2024-08-28,44
300,2024-08-29,125
300,2024-08-30,89
300,2024-08-31,52
301,2024-08-01,119
301,2024-08-02,119
301,2024-08-03,184
301,2024-08-04,126
301,2024-08-05,104
301,2024-08-06,136
301,2024-08-07,59
301,2024-08-08,20
301,2024-08-09,140
301,2024-08-10,21
301,2024-08-11,60
301,2024-08-12,152
301,2024-08-13,71
301,2024-08-14,32
301,2024-08-15,147
301,2024-08-16,60
301,2024-08-17,175
301,2024-08-18,69
301,2024-08-19,41
301,2024-08-20,40
301,2024-08-21,186
301,2024-08-22,193
301,2024-08-23,86
301,2024-08-24,25
301,2024-08-25,135
301,2024-08-26,171
301,2024-08-27,22
301,2024-08-28,137
301,2024-08-29,102
301,2024-08-30,69
301,2024-08-31,173
302,2024-08-01,160
302,2024-08-02,90
302,2024-08-03,27
302,2024-08-04,145
302,2024-08-05,163
302,2024-08-06,21
302,2024-08-07,181
302,2024-08-08,144
302,2024-08-09,86
302,2024-08-10,89
302,2024-08-11,139
302,2024-08-12,25
302,2024-08-13,159
302,2024-08-14,12
302,2024-08-15,194
302,2024-08-16,161
302,2024-08-17,45
302,2024-08-18,158
302,2024-08-19,11
302,2024-08-20,96
302,2024-08-21,121
302,2024-08-22,191
302,2024-08-23,105
302,2024-08-24,131
302,2024-08-25,196
302,2024-08-26,10
302,2024-08-27,94
302,2024-08-28,7
302,2024-08-29,35
302,2024-08-30,183
302,2024-08-31,124
303,2024-08-01,42
303,2024-08-02,20
303,2024-08-03,125
303,2024-08-04,127
303,2024-08-05,188
303,2024-08-06,126
303,2024-08-07,94
303,2024-08-08,21
303,2024-08-09,57
303,2024-08-10,100
303,2024-08-11,110
303,2024-08-12,192
303,2024-08-13,144
303,2024-08-14,119
303,2024-08-15,67
303,2024-08-16,114
303,2024-08-17,132
303,2024-08-18,97
303,2024-08-19,122
303,2024-08-20,134
303,2024-08-21,127
303,2024-08-22,168
303,2024-08-23,195
303,2024-08-24,108
303,2024-08-25,56
303,2024-08-26,149
303,2024-08-27,148
303,2024-08-28,85
303,2024-08-29,160
303,2024-08-30,7
303,2024-08-31,52
304,2024-08-01,18
304,2024-08-02,78
304,2024-08-03,79
304,2024-08-04,40
304,2024-08-05,136
304,2024-08-06,104
304,2024-08-07,42
304,2024-08-08,13
304,2024-08-09,153
304,2024-08-10,47
304,2024-08-11,91
304,2024-08-12,166
304,2024-08-13,189
304,2024-08-14,67
304,2024-08-15,183
304,2024-08-16,143
304,2024-08-17,44
304,2024-08-18,98
304,2024-08-19,58
304,2024-08-20,174
304,2024-08-21,102
304,2024-08-22,165
304,2024-08-23,73
304,2024-08-24,91
304,2024-08-25,60
304,2024-08-26,128
304,2024-08-27,88
304,2024-08-28,25
304,2024-08-29,169
304,2024-08-30,80
304,2024-08-31,62
305,2024-08-01,157
305,2024-08-02,50
305,2024-08-03,121
305,2024-08-04,150
305,2024-08-05,131
305,2024-08-06,189
305,2024-08-07,146
305,2024-08-08,58
305,2024-08-09,200
305,2024-08-10,103
305,2024-08-11,94
305,2024-08-12,171
305,2024-08-13,153
305,2024-08-14,5
305,2024-08-15,79
305,2024-08-16,66
305,2024-08-17,91
305,2024-08-18,136
305,2024-08-19,10
305,2024-08-20,194
305,2024-08-21,9
305,2024-08-22,151
305,2024-08-23,139
305,2024-08-24,69
305,2024-08-25,35
305,2024-08-26,22
305,2024-08-27,77
305,2024-08-28,119
305,2024-08-29,155
305,2024-08-30,102
305,2024-08-31,141
306,2024-08-01,134
306,2024-08-02,47
306,2024-08-03,118
306,2024-08-04,85
306,2024-08-05,187
306,2024-08-06,196
306,2024-08-07,180
306,2024-08-08,100
306,2024-08-09,127
306,2024-08-10,47
306,2024-08-11,132
306,2024-08-12,99
306,2024-08-13,174
306,2024-08-14,115
306,2024-08-15,126
306,2024-08-16,67
306,2024-08-17,162
306,2024-08-18,17
306,2024-08-19,53
306,2024-08-20,43
306,2024-08-21,163
306,2024-08-22,173
306,2024-08-23,100
306,2024-08-24,78
306,2024-08-25,159
306,2024-08-26,96
306,2024-08-27,72
306,2024-08-28,111
306,2024-08-29,62
306,2024-08-30,94
306,2024-08-31,62
307,2024-08-01,190
307,2024-08-02,171
307,2024-08-03,121
307,2024-08-04,54
307,2024-08-05,50
307,2024-08-06,145
307,2024-08-07,195
307,2024-08-08,118
307,2024-08-09,77
307,2024-08-10,118
307,2024-08-11,62
307,2024-08-12,170
307,2024-08-13,165
307,2024-08-14,151
307,2024-08-15,9
307,2024-08-16,54
307,2024-08-17,46
307,2024-08-18,58
307,2024-08-19,152
307,2024-08-20,183
307,2024-08-21,122
307,2024-08-22,96
307,2024-08-23,195
307,2024-08-24,20
307,2024-08-25,169
307,2024-08-26,150
307,2024-08-27,190
307,2024-08-28,150
307,2024-08-29,104
307,2024-08-30,55
307,2024-08-31,74
308,2024-08-01,157
308,2024-08-02,18
308,2024-08-03,22
308,2024-08-04,146
308,2024-08-05,166
308,2024-08-06,29
308,2024-08-07,190
308,2024-08-08,167
308,2024-08-09,15
308,2024-08-10,114
308,2024-08-11,77
308,2024-08-12,9
308,2024-08-13,27
308,2024-08-14,92
308,2024-08-15,147
308,2024-08-16,21
308,2024-08-17,186
308,2024-08-18,63
308,2024-08-19,197
308,2024-08-20,113
308,2024-08-21,145
308,2024-08-22,27
308,2024-08-23,61
308,2024-08-24,162
308,2024-08-25,161
308,2024-08-26,195
308,2024-08-27,143
308,2024-08-28,141
308,2024-08-29,144
308,2024-08-30,192
308,2024-08-31,62
309,2024-08-01,111
309,2024-08-02,93
309,2024-08-03,101
309,2024-08-04,93
309,2024-08-05,100
309,2024-08-06,168
309,2024-08-07,122
309,2024-08-08,73
309,2024-08-09,90
309,2024-08-10,170
309,2024-08-11,168
309,2024-08-12,53
309,2024-08-13,83
309,2024-08-14,130
309,2024-08-15,92
309,2024-08-16,196
309,2024-08-17,131
309,2024-08-18,54
309,2024-08-19,114
309,2024-08-20,68
309,2024-08-21,74
309,2024-08-22,10
309,2024-08-23,183
309,2024-08-24,183
309,2024-08-25,136
309,2024-08-26,142
309,2024-08-27,14
309,2024-08-28,12
309,2024-08-29,179
309,2024-08-30,42
309,2024-08-31,132
310,2024-08-01,183
310,2024-08-02,132
310,2024-08-03,177
310,2024-08-04,176
310,2024-08-05,173
310,2024-08-06,121
310,2024-08-07,103
310,2024-08-08,5
310,2024-08-09,121
310,2024-08-10,108
310,2024-08-11,155
310,2024-08-12,90
310,2024-08-13,158
310,2024-08-14,49
310,2024-08-15,163
310,2024-08-16,92
310,2024-08-17,11
310,2024-08-18,190
310,2024-08-19,194
310,2024-08-20,171
310,2024-08-21,117
310,2024-08-22,113
310,2024-08-23,171
310,2024-08-24,121
310,2024-08-25,96
310,2024-08-26,84
310,2024-08-27,199
310,2024-08-28,54
310,2024-08-29,6
310,2024-08-30,179
310,2024-08-31,200
311,2024-08-01,23
311,2024-08-02,148
311,2024-08-03,107
311,2024-08-04,157
311,2024-08-05,34
311,2024-08-06,77
311,2024-08-07,181
311,2024-08-08,108
311,2024-08-09,11
311,2024-08-10,98
311,2024-08-11,45
311,2024-08-12,88
311,2024-08-13,45
311,2024-08-14,19
311,2024-08-15,97
311,2024-08-16,200
311,2024-08-17,139
311,2024-08-18,173
311,2024-08-19,6
311,2024-08-20,40
311,2024-08-21,160
311,2024-08-22,55
311,2024-08-23,98
311,2024-08-24,10
311,2024-08-25,40
311,2024-08-26,101
311,2024-08-27,136
311,2024-08-28,83
311,2024-08-29,81
311,2024-08-30,125
311,2024-08-31,100
312,2024-08-01,45
312,2024-08-02,59
312,2024-08-03,25
312,2024-08-04,146
312,2024-08-05,177
312,2024-08-06,170
312,2024-08-07,157
312,2024-08-08,93
312,2024-08-09,124
312,2024-08-10,189
312,2024-08-11,87
312,2024-08-12,165
312,2024-08-13,89
312,2024-08-14,106
312,2024-08-15,65
312,2024-08-16,34
312,2024-08-17,20
312,2024-08-18,9
312,2024-08-19,200
312,2024-08-20,132
312,2024-08-21,59
312,2024-08-22,28
312,2024-08-23,104
312,2024-08-24,44
312,2024-08-25,151
312,2024-08-26,98
312,2024-08-27,146
312,2024-08-28,153
312,2024-08-29,138
312,2024-08-30,91
312,2024-08-31,148
313,2024-08-01,51
313,2024-08-02,81
313,2024-08-03,34
313,2024-08-04,44
313,2024-08-05,103
313,2024-08-06,170
313,2024-08-07,58
313,2024-08-08,198
313,2024-08-09,138
313,2024-08-10,37
313,2024-08-11,96
313,2024-08-12,142
313,2024-08-13,60
313,2024-08-14,19
313,2024-08-15,81
313,2024-08-16,18
313,2024-08-17,138
313,2024-08-18,31
313,2024-08-19,96
313,2024-08-20,97
313,2024-08-21,144
313,2024-08-22,165
313,2024-08-23,107
313,2024-08-24,41
313,2024-08-25,50
313,2024-08-26,55
313,2024-08-27,52
313,2024-08-28,75
313,2024-08-29,26
313,2024-08-30,62
313,2024-08-31,95
314,2024-08-01,128
314,2024-08-02,45
314,2024-08-03,46
314,2024-08-04,97
314,2024-08-05,74
314,2024-08-06,49
314,2024-08-07,9
314,2024-08-08,147
314,2024-08-09,167
314,2024-08-10,104
314,2024-08-11,99
314,2024-08-12,167
314,2024-08-13,153
314,2024-08-14,133
314,2024-08-15,24
314,2024-08-16,83
314,2024-08-17,140
314,2024-08-18,153
314,2024-08-19,141
314,2024-08-20,48
314,2024-08-21,154
314,2024-08-22,88
314,2024-08-23,46
314,2024-08-24,163
314,2024-08-25,72
314,2024-08-26,7
314,2024-08-27,18
314,2024-08-28,121
314,2024-08-29,172
314,2024-08-30,127
314,2024-08-31,167
315,2024-08-01,184
315,2024-08-02,109
315,2024-08-03,80
315,2024-08-04,93
315,2024-08-05,130
315,2024-08-06,56
315,2024-08-07,19
315,2024-08-08,35
315,2024-08-09,12
315,2024-08-10,188
315,2024-08-11,82
315,2024-08-12,102
315,2024-08-13,106
315,2024-08-14,31
315,2024-08-15,113
315,2024-08-16,125
315,2024-08-17,86
315,2024-08-18,134
315,2024-08-19,60
315,2024-08-20,62
315,2024-08-21,72
315,2024-08-22,71
315,2024-08-23,182
315,2024-08-24,144
315,2024-08-25,13
315,2024-08-26,62
315,2024-08-27,110
315,2024-08-28,12
315,2024-08-29,193
315,2024-08-30,60
315,2024-08-31,113
316,2024-08-01,119
316,2024-08-02,172
316,2024-08-03,197
316,2024-08-04,149
316,2024-08-05,197
316,2024-08-06,152
316,2024-08-07,124
316,2024-08-08,103
316,2024-08-09,133
316,2024-08-10,29
316,2024-08-11,61
316,2024-08-12,124
316,2024-08-13,89
316,2024-08-14,149
316,2024-08-15,151
316,2024-08-16,99
316,2024-08-17,62
316,2024-08-18,108
316,2024-08-19,128
316,2024-08-20,19
316,2024-08-21,188
316,2024-08-22,140
316,2024-08-23,119
316,2024-08-24,102
316,2024-08-25,5
316,2024-08-26,91
316,2024-08-27,49
316,2024-08-28,151
316,2024-08-29,126
316,2024-08-30,171
316,2024-08-31,131
317,2024-08-01,158
317,2024-08-02,164
317,2024-08-03,105
317,2024-08-04,32
317,2024-08-05,28
317,2024-08-06,145
317,2024-08-07,176
317,2024-08-08,122
317,2024-08-09,198
317,2024-08-10,36
317,2024-08-11,194
317,2024-08-12,190
317,2024-08-13,17
317,2024-08-14,13
317,2024-08-15,43
317,2024-08-16,134
317,2024-08-17,27
317,2024-08-18,134
317,2024-08-19,182
317,2024-08-20,106
317,2024-08-21,178
317,2024-08-22,101
317,2024-08-23,73
317,2024-08-24,91
317,2024-08-25,104
317,2024-08-26,163
317,2024-08-27,122
317,2024-08-28,64
317,2024-08-29,28
317,2024-08-30,91
317,2024-08-31,34
318,2024-08-01,15
318,2024-08-02,98
318,2024-08-03,177
318,2024-08-04,50
318,2024-08-05,171
318,2024-08-06,30
318,2024-08-07,26
318,2024-08-08,141
318,2024-08-09,33
318,2024-08-10,153
318,2024-08-11,181
318,2024-08-12,59
318,2024-08-13,103
318,2024-08-14,89
318,2024-08-15,127
318,2024-08-16,5
318,2024-08-17,182
318,2024-08-18,177
318,2024-08-19,157
318,2024-08-20,157
318,2024-08-21,164
318,2024-08-22,99
318,2024-08-23,149
318,2024-08-24,67
318,2024-08-25,28
318,2024-08-26,149
318,2024-08-27,68
318,2024-08-28,7
318,2024-08-29,6
318,2024-08-30,29
318,2024-08-31,104
319,2024-08-01,42
319,2024-08-02,151
319,2024-08-03,49
319,2024-08-04,161
319,2024-08-05,130
319,2024-08-06,189
319,2024-08-07,182
319,2024-08-08,27
319,2024-08-09,85
319,2024-08-10,27
319,2024-08-11,57
319,2024-08-12,96
319,2024-08-13,50
319,2024-08-14,26
319,2024-08-15,183
319,2024-08-16,133
319,2024-08-17,102
319,2024-08-18,185
319,2024-08-19,99
319,2024-08-20,183
319,2024-08-21,161
319,2024-08-22,48
319,2024-08-23,100
319,2024-08-24,78
319,2024-08-25,52
319,2024-08-26,186
319,2024-08-27,127
319,2024-08-28,17
319,2024-08-29,181
319,2024-08-30,20
319,2024-08-31,32
320,2024-08-01,185
320,2024-08-02,148
320,2024-08-03,63
320,2024-08-04,190
320,2024-08-05,123
320,2024-08-06,87
320,2024-08-07,66
320,2024-08-08,13
320,2024-08-09,88
320,2024-08-10,7
320,2024-08-11,133
320,2024-08-12,199
320,2024-08-13,29
320,2024-08-14,172
320,2024-08-15,12
320,2024-08-16,46
320,2024-08-17,123
320,2024-08-18,88
320,2024-08-19,56
320,2024-08-20,100
320,2024-08-21,143
320,2024-08-22,53
320,2024-08-23,80
320,2024-08-24,30
320,2024-08-25,144
320,2024-08-26,181
320,2024-08-27,143
320,2024-08-28,120
320,2024-08-29,149
320,2024-08-30,133
320,2024-08-31,86
321,2024-08-01,178
321,2024-08-02,142
321,2024-08-03,92
321,2024-08-04,29
321,2024-08-05,64
321,2024-08-06,5
321,2024-08-07,180
321,2024-08-08,71
321,2024-08-09,185
321,2024-08-10,68
321,2024-08-11,123
321,2024-08-12,47
321,2024-08-13,69
321,2024-08-14,114
321,2024-08-15,153
321,2024-08-16,47
321,2024-08-17,23
321,2024-08-18,131
321,2024-08-19,52
321,2024-08-20,80
321,2024-08-21,79
321,2024-08-22,153
321,2024-08-23,131
321,2024-08-24,83
321,2024-08-25,55
321,2024-08-26,136
321,2024-08-27,143
321,2024-08-28,20
321,2024-08-29,146
321,2024-08-30,98
321,2024-08-31,33
322,2024-08-01,164
322,2024-08-02,199
322,2024-08-03,18
322,2024-08-04,95
322,2024-08-05,44
322,2024-08-06,130
322,2024-08-07,89
322,2024-08-08,170
322,2024-08-09,50
322,2024-08-10,78
322,2024-08-11,43
322,2024-08-12,89
322,2024-08-13,34
322,2024-08-14,151
322,2024-08-15,190
322,2024-08-16,92
322,2024-08-17,153
322,2024-08-18,195
322,2024-08-19,50
322,2024-08-20,91
322,2024-08-21,90
322,2024-08-22,120
322,2024-08-23,122
322,2024-08-24,16
322,2024-08-25,175
322,2024-08-26,70
322,2024-08-27,162
322,2024-08-28,23
322,2024-08-29,195
322,2024-08-30,191
322,2024-08-31,172
323,2024-08-01,156
323,2024-08-02,199
323,2024-08-03,46
323,2024-08-04,41
323,2024-08-05,132
323,2024-08-06,33
323,2024-08-07,200
323,2024-08-08,42
323,2024-08-09,10
323,2024-08-10,120
323,2024-08-11,185
323,2024-08-12,106
323,2024-08-13,197
323,2024-08-14,64
323,2024-08-15,191
323,2024-08-16,30
323,2024-08-17,74
323,2024-08-18,151
323,2024-08-19,144
323,2024-08-20,93
323,2024-08-21,107
323,2024-08-22,143
323,2024-08-23,153
323,2024-08-24,10
323,2024-08-25,11
323,2024-08-26,51
323,2024-08-27,75
323,2024-08-28,178
323,2024-08-29,119
323,2024-08-30,160
323,2024-08-31,162
324,2024-08-01,82
324,2024-08-02,65
324,2024-08-03,107
324,2024-08-04,192
324,2024-08-05,52
324,2024-08-06,171
324,2024-08-07,45
324,2024-08-08,135
324,2024-08-09,121
324,2024-08-10,89
324,2024-08-11,7
324,2024-08-12,13
324,2024-08-13,34
324,2024-08-14,167
324,2024-08-15,66
324,2024-08-16,132
324,2024-08-17,197
324,2024-08-18,181
324,2024-08-19,183
324,2024-08-20,40
324,2024-08-21,94
324,2024-08-22,155
324,2024-08-23,159
324,2024-08-24,151
324,2024-08-25,121
324,2024-08-26,187
324,2024-08-27,178
324,2024-08-28,88
324,2024-08-29,90
324,2024-08-30,30
324,2024-08-31,51
325,2024-08-01,194
325,2024-08-02,85
325,2024-08-03,130
325,2024-08-04,142
325,2024-08-05,168
325,2024-08-06,15
325,2024-08-07,35
325,2024-08-08,186
325,2024-08-09,88
325,2024-08-10,135
325,2024-08-11,76
325,2024-08-12,158
325,2024-08-13,176
325,2024-08-14,178
325,2024-08-15,185
325,2024-08-16,108
325,2024-08-17,163
325,2024-08-18,31
325,2024-08-19,108
325,2024-08-20,164
325,2024-08-21,126
325,2024-08-22,99
325,2024-08-23,186
325,2024-08-24,29
325,2024-08-25,72
325,2024-08-26,23
325,2024-08-27,11
325,2024-08-28,56
325,2024-08-29,163
325,2024-08-30,89
325,2024-08-31,179
326,2024-08-01,29
326,2024-08-02,117
326,2024-08-03,121
326,2024-08-04,173
326,2024-08-05,21
326,2024-08-06,143
326,2024-08-07,16
326,2024-08-08,106
326,2024-08-09,169
326,2024-08-10,115
326,2024-08-11,161
326,2024-08-12,146
326,2024-08-13,155
326,2024-08-14,63
326,2024-08-15,92
326,2024-08-16,160
326,2024-08-17,92
326,2024-08-18,104
326,2024-08-19,142
326,2024-08-20,90
326,2024-08-21,165
326,2024-08-22,64
326,2024-08-23,75
326,2024-08-24,19
326,2024-08-25,115
326,2024-08-26,147
326,2024-08-27,30
326,2024-08-28,191
326,2024-08-29,103
326,2024-08-30,42
326,2024-08-31,142
327,2024-08-01,185
327,2024-08-02,173
327,2024-08-03,121
327,2024-08-04,58
327,2024-08-05,26
327,2024-08-06,43
327,2024-08-07,114
327,2024-08-08,155
327,2024-08-09,106
327,2024-08-10,183
327,2024-08-11,190
327,2024-08-12,152
327,2024-08-13,33
327,2024-08-14,24
327,2024-08-15,52
327,2024-08-16,184
327,2024-08-17,7
327,2024-08-18,181
327,2024-08-19,59
327,2024-08-20,73
327,2024-08-21,64
327,2024-08-22,132
327,2024-08-23,92
327,2024-08-24,134
327,2024-08-25,167
327,2024-08-26,142
327,2024-08-27,5
327,2024-08-28,64
327,2024-08-29,179
327,2024-08-30,54
327,2024-08-31,153
328,2024-08-01,81
328,2024-08-02,188
328,2024-08-03,175
328,2024-08-04,41
328,2024-08-05,26
328,2024-08-06,120
328,2024-08-07,168
328,2024-08-08,53
328,2024-08-09,111
328,2024-08-10,23
328,2024-08-11,85
328,2024-08-12,137
328,2024-08-13,108
328,2024-08-14,154
328,2024-08-15,195
328,2024-08-16,59
328,2024-08-17,84
328,2024-08-18,199
328,2024-08-19,76
328,2024-08-20,32
328,2024-08-21,62
328,2024-08-22,120
328,2024-08-23,104
328,2024-08-24,67
328,2024-08-25,10
328,2024-08-26,172
328,2024-08-27,120
328,2024-08-28,71
328,2024-08-29,162
328,2024-08-30,142
328,2024-08-31,128
329,2024-08-01,150
329,2024-08-02,180
329,2024-08-03,32
329,2024-08-04,35
329,2024-08-05,5
329,2024-08-06,149
329,2024-08-07,156
329,2024-08-08,154
329,2024-08-09,11
329,2024-08-10,198
329,2024-08-11,188
329,2024-08-12,157
329,2024-08-13,10
329,2024-08-14,16
329,2024-08-15,110
329,2024-08-16,184
329,2024-08-17,31
329,2024-08-18,70
329,2024-08-19,189
329,2024-08-20,171
329,2024-08-21,143
329,2024-08-22,7
329,2024-08-23,97
329,2024-08-24,78
329,2024-08-25,108
329,2024-08-26,24
329,2024-08-27,161
329,2024-08-28,88
329,2024-08-29,171
329,2024-08-30,53
329,2024-08-31,23
330,2024-08-01,68
330,2024-08-02,30
330,2024-08-03,56
330,2024-08-04,134
330,2024-08-05,42
330,2024-08-06,79
330,2024-08-07,143
330,2024-08-08,82
330,2024-08-09,47
330,2024-08-10,123
330,2024-08-11,48
330,2024-08-12,137
330,2024-08-13,42
330,2024-08-14,149
330,2024-08-15,107
330,2024-08-16,95
330,2024-08-17,139
330,2024-08-18,167
330,2024-08-19,5
330,2024-08-20,113
330,2024-08-21,79
330,2024-08-22,85
330,2024-08-23,122
330,2024-08-24,137
330,2024-08-25,167
330,2024-08-26,84
330,2024-08-27,161
330,2024-08-28,181
330,2024-08-29,166
330,2024-08-30,121
330,2024-08-31,28
331,2024-08-01,16
331,2024-08-02,9
331,2024-08-03,79
331,2024-08-04,184
331,2024-08-05,187
331,2024-08-06,111
331,2024-08-07,172
331,2024-08-08,89
331,2024-08-09,14
331,2024-08-10,94
331,2024-08-11,137
331,2024-08-12,135
331,2024-08-13,92
331,2024-08-14,50
331,2024-08-15,70
331,2024-08-16,175
331,2024-08-17,61
331,2024-08-18,25
331,2024-08-19,141
331,2024-08-20,38
331,2024-08-21,120
331,2024-08-22,114
331,2024-08-23,69
331,2024-08-24,186
331,2024-08-25,185
331,2024-08-26,12
331,2024-08-27,84
331,2024-08-28,57
331,2024-08-29,97
331,2024-08-30,192
331,2024-08-31,163
332,2024-08-01,173
332,2024-08-02,12
332,2024-08-03,197
332,2024-08-04,177
332,2024-08-05,88
332,2024-08-06,81
332,2024-08-07,55
332,2024-08-08,143
332,2024-08-09,76
332,2024-08-10,114
332,2024-08-11,7
332,2024-08-12,155
332,2024-08-13,92
332,2024-08-14,161
332,2024-08-15,7
332,2024-08-16,124
332,2024-08-17,108
332,2024-08-18,27
332,2024-08-19,184
332,2024-08-20,48
332,2024-08-21,13
332,2024-08-22,34
332,2024-08-23,30
332,2024-08-24,123
332,2024-08-25,175
332,2024-08-26,182
332,2024-08-27,136
332,2024-08-28,15
332,2024-08-29,151
332,2024-08-30,95
332,2024-08-31,25
333,2024-08-01,78
333,2024-08-02,115
333,2024-08-03,139
333,2024-08-04,172
333,2024-08-05,85
333,2024-08-06,170
333,2024-08-07,183
333,2024-08-08,112
333,2024-08-09,97
333,2024-08-10,184
333,2024-08-11,91
333,2024-08-12,21
333,2024-08-13,47
333,2024-08-14,119
333,2024-08-15,101
333,2024-08-16,189
333,2024-08-17,126
333,2024-08-18,141
333,2024-08-19,128
333,2024-08-20,109
333,2024-08-21,123
333,2024-08-22,12
333,2024-08-23,175
333,2024-08-24,58
333,2024-08-25,37
333,2024-08-26,63
333,2024-08-27,102
333,2024-08-28,195
333,2024-08-29,58
333,2024-08-30,144
333,2024-08-31,105
334,2024-08-01,168
334,2024-08-02,10
334,2024-08-03,33
334,2024-08-04,198
334,2024-08-05,159
334,2024-08-06,169
334,2024-08-07,37
334,2024-08-08,103
334,2024-08-09,47
334,2024-08-10,182
334,2024-08-11,33
334,2024-08-12,129
334,2024-08-13,146
334,2024-08-14,159
334,2024-08-15,105
334,2024-08-16,193
334,2024-08-17,20
334,2024-08-18,162
334,2024-08-19,136
334,2024-08-20,200
334,2024-08-21,69
334,2024-08-22,25
334,2024-08-23,142
334,2024-08-24,37
334,2024-08-25,178
334,2024-08-26,23
334,2024-08-27,159
334,2024-08-28,59
334,2024-08-29,99
334,2024-08-30,173
334,2024-08-31,117
335,2024-08-01,17
335,2024-08-02,127
335,2024-08-03,179
335,2024-08-04,99
335,2024-08-05,150
335,2024-08-06,113
335,2024-08-07,115
335,2024-08-08,34
335,2024-08-09,172
335,2024-08-10,75
335,2024-08-11,135
335,2024-08-12,86
335,2024-08-13,12
335,2024-08-14,110
335,2024-08-15,66
335,2024-08-16,89
335,2024-08-17,196
335,2024-08-18,184
335,2024-08-19,38
335,2024-08-20,65
335,2024-08-21,27
335,2024-08-22,77
335,2024-08-23,10
335,2024-08-24,23
335,2024-08-25,53
335,2024-08-26,49
335,2024-08-27,81
335,2024-08-28,184
335,2024-08-29,10
335,2024-08-30,139
335,2024-08-31,13
336,2024-08-01,155
336,2024-08-02,140
336,2024-08-03,31
336,2024-08-04,186
336,2024-08-05,182
336,2024-08-06,110
336,2024-08-07,80
336,2024-08-08,159
336,2024-08-09,29
336,2024-08-10,97
336,2024-08-11,47
336,2024-08-12,132
336,2024-08-13,137
336,2024-08-14,21
336,2024-08-15,157
336,2024-08-16,173
336,2024-08-17,64
336,2024-08-18,166
336,2024-08-19,69
336,2024-08-20,127
336,2024-08-21,126
336,2024-08-22,166
336,2024-08-23,197
336,2024-08-24,82
336,2024-08-25,190
336,2024-08-26,18
336,2024-08-27,67
336,2024-08-28,15
336,2024-08-29,80
336,2024-08-30,89
336,2024-08-31,186
337,2024-08-01,31
337,2024-08-02,71
337,2024-08-03,94
337,2024-08-04,6
337,2024-08-05,9
337,2024-08-06,163
337,2024-08-07,80
337,2024-08-08,68
337,2024-08-09,38
337,2024-08-10,45
337,2024-08-11,111
337,2024-08-12,111
337,2024-08-13,108
337,2024-08-14,100
337,2024-08-15,99
337,2024-08-16,155
337,2024-08-17,48
337,2024-08-18,40
337,2024-08-19,87
337,2024-08-20,115
337,2024-08-21,142
337,2024-08-22,52
337,2024-08-23,72
337,2024-08-24,103
337,2024-08-25,72
337,2024-08-26,97
337,2024-08-27,195
337,2024-08-28,188
337,2024-08-29,38
337,2024-08-30,22
337,2024-08-31,60
338,2024-08-01,12
338,2024-08-02,127
338,2024-08-03,31
338,2024-08-04,27
338,2024-08-05,162
338,2024-08-06,12
338,2024-08-07,181
338,2024-08-08,71
338,2024-08-09,57
338,2024-08-10,99
338,2024-08-11,52
338,2024-08-12,157
338,2024-08-13,13
338,2024-08-14,47
338,2024-08-15,18
338,2024-08-16,81
338,2024-08-17,74
338,2024-08-18,84
338,2024-08-19,14
338,2024-08-20,5
338,2024-08-21,96
338,2024-08-22,63
338,2024-08-23,182
338,2024-08-24,12
338,2024-08-25,120
338,2024-08-26,76
338,2024-08-27,57
338,2024-08-28,66
338,2024-08-29,5
338,2024-08-30,124
338,2024-08-31,138
339,2024-08-01,185
339,2024-08-02,94
339,2024-08-03,94
339,2024-08-04,125
339,2024-08-05,134
339,2024-08-06,7
339,2024-08-07,27
339,2024-08-08,161
339,2024-08-09,177
339,2024-08-10,146
339,2024-08-11,6
339,2024-08-12,41
339,2024-08-13,163
339,2024-08-14,8
339,2024-08-15,27
339,2024-08-16,135
339,2024-08-17,44
339,2024-08-18,102
339,2024-08-19,54
339,2024-08-20,179
339,2024-08-21,155
339,2024-08-22,177
339,2024-08-23,177
339,2024-08-24,32
339,2024-08-25,128
339,2024-08-26,155
339,2024-08-27,5
339,2024-08-28,184
339,2024-08-29,27
339,2024-08-30,168
339,2024-08-31,84
340,2024-08-01,141
340,2024-08-02,121
340,2024-08-03,44
340,2024-08-04,198
340,2024-08-05,187
340,2024-08-06,37
340,2024-08-07,117
340,2024-08-08,88
340,2024-08-09,19
340,2024-08-10,88
340,2024-08-11,58
